Iteration	Posterior	Likelihood	Prior	beta	branchGC[1]	branchGC[2]	branchGC[3]	branchGC[4]	branchGC[5]	branchGC[6]	branchGC[7]	branchGC[8]	branchGC[9]	branchGC[10]	branchGC[11]	branchGC[12]	branchGC[13]	branchGC[14]	branchGC[15]	branchGC[16]	branchGC[17]	branchGC[18]	branchGC[19]	branchGC[20]	branchGC[21]	branchGC[22]	branchGC[23]	branchGC[24]	branchGC[25]	branchGC[26]	branchGC[27]	branchGC[28]	branchGC[29]	branchGC[30]	branchGC[31]	branchGC[32]	branchGC[33]	branchGC[34]	branchGC[35]	branchGC[36]	branchGC[37]	branchGC[38]	branchGC[39]	branchGC[40]	branchGC[41]	branchGC[42]	branchGC[43]	branchGC[44]	branchGC[45]	branchGC[46]	branchGC[47]	branchGC[48]	branchGC[49]	branchGC[50]	branchGC[51]	branchGC[52]	branchGC[53]	branchGC[54]	branchGC[55]	branchGC[56]	branchGC[57]	branchGC[58]	branchGC[59]	branchGC[60]	branchGC[61]	branchGC[62]	branchGC[63]	branchGC[64]	freqA	freqC	freqG	freqT	kappa	nodeGC[1]	nodeGC[2]	nodeGC[3]	nodeGC[4]	nodeGC[5]	nodeGC[6]	nodeGC[7]	nodeGC[8]	nodeGC[9]	nodeGC[10]	nodeGC[11]	nodeGC[12]	nodeGC[13]	nodeGC[14]	nodeGC[15]	nodeGC[16]	nodeGC[17]	nodeGC[18]	nodeGC[19]	nodeGC[20]	nodeGC[21]	nodeGC[22]	nodeGC[23]	nodeGC[24]	nodeGC[25]	nodeGC[26]	nodeGC[27]	nodeGC[28]	nodeGC[29]	nodeGC[30]	nodeGC[31]	nodeGC[32]	nodeGC[33]	nodeGC[34]	nodeGC[35]	nodeGC[36]	nodeGC[37]	nodeGC[38]	nodeGC[39]	nodeGC[40]	nodeGC[41]	nodeGC[42]	nodeGC[43]	nodeGC[44]	nodeGC[45]	nodeGC[46]	nodeGC[47]	nodeGC[48]	nodeGC[49]	nodeGC[50]	nodeGC[51]	nodeGC[52]	nodeGC[53]	nodeGC[54]	nodeGC[55]	nodeGC[56]	nodeGC[57]	nodeGC[58]	nodeGC[59]	nodeGC[60]	nodeGC[61]	nodeGC[62]	nodeGC[63]	nodeGC[64]	nodeGC[65]	nodeLogitGC[34]	nodeLogitGC[35]	nodeLogitGC[36]	nodeLogitGC[37]	nodeLogitGC[38]	nodeLogitGC[39]	nodeLogitGC[40]	nodeLogitGC[41]	nodeLogitGC[42]	nodeLogitGC[43]	nodeLogitGC[44]	nodeLogitGC[45]	nodeLogitGC[46]	nodeLogitGC[47]	nodeLogitGC[48]	nodeLogitGC[49]	nodeLogitGC[50]	nodeLogitGC[51]	nodeLogitGC[52]	nodeLogitGC[53]	nodeLogitGC[54]	nodeLogitGC[55]	nodeLogitGC[56]	nodeLogitGC[57]	nodeLogitGC[58]	nodeLogitGC[59]	nodeLogitGC[60]	nodeLogitGC[61]	nodeLogitGC[62]	nodeLogitGC[63]	nodeLogitGC[64]	nodeLogitGC[65]	nodelogT[34]	nodelogT[35]	nodelogT[36]	nodelogT[37]	nodelogT[38]	nodelogT[39]	nodelogT[40]	nodelogT[41]	nodelogT[42]	nodelogT[43]	nodelogT[44]	nodelogT[45]	nodelogT[46]	nodelogT[47]	nodelogT[48]	nodelogT[49]	nodelogT[50]	nodelogT[51]	nodelogT[52]	nodelogT[53]	nodelogT[54]	nodelogT[55]	nodelogT[56]	nodelogT[57]	nodelogT[58]	nodelogT[59]	nodelogT[60]	nodelogT[61]	nodelogT[62]	nodelogT[63]	nodelogT[64]	nodelogT[65]	rootFreq[1]	rootFreq[2]	rootFreq[3]	rootFreq[4]	sigma_GC	sigma_T
84980	-32502.25	-32472.93	-29.31482	1.056145	0.793557	0.782157	0.787206	0.8039888	0.5912174	0.5595204	0.5929182	0.6001772	0.7504769	0.6163186	0.6184766	0.6703142	0.5861603	0.5983893	0.5927806	0.6110351	0.6790249	0.629077	0.6362125	0.7858267	0.7365542	0.5887939	0.5861239	0.740707	0.8138641	0.8144066	0.7870864	0.7028162	0.6899742	0.7411649	0.7372739	0.7387114	0.7423119	0.663416	0.6677105	0.7641091	0.7120243	0.8116805	0.7653141	0.7016654	0.7255295	0.7825244	0.5850841	0.7095496	0.7956945	0.6101414	0.6424973	0.5871355	0.5717814	0.555953	0.5569466	0.6329487	0.714156	0.6101389	0.6424104	0.5871636	0.6890285	0.5782235	0.6523503	0.674925	0.7565372	0.7525394	0.7630494	0.7877825	0.08831046	0.4116895	0.4116895	0.08831046	9.367684	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6249359	0.6335248	0.7018962	0.5977265	0.8263221	0.7813172	0.7493109	0.65402	0.7970389	0.5190787	0.6510894	0.7680099	0.5671331	0.6531498	0.5424261	0.6318449	0.5097306	0.6021753	0.5117179	0.7541795	0.5461453	0.6741325	0.4902825	0.6840447	0.4624349	0.6940122	0.6106884	0.7391616	0.731166	0.7739128	0.752186	0.8233791	0.510552	0.5473685	0.8563438	0.3960009	1.559782	1.273359	1.09494	0.636757	1.367889	0.076352	0.6238312	1.197108	0.2701637	0.6329134	0.1701136	0.5401396	0.03892741	0.4145372	0.04688022	1.121029	0.1851078	0.7269357	-0.03887502	0.7724226	-0.1505441	0.8189443	0.4502066	1.041615	1.000546	1.230538	1.110305	1.539411	3.35703	3.399339	3.795612	3.347976	4.595778	4.08085	4.081755	3.78111	4.474878	2.461618	3.605555	4.308725	3.122117	3.304862	3.054234	3.304965	2.708834	3.133054	2.77901	3.760729	3.237907	3.592318	2.72832	3.688266	3.043989	3.562285	3.206532	3.759224	3.885244	3.975883	4.057425	4.584086	0.0883105	0.41169	0.41169	0.0883105	0.4821265	2.076168
84990	-32505.88	-32479.15	-26.7363	1.056145	0.7944275	0.7837458	0.7887948	0.8105866	0.5768175	0.5451205	0.5998085	0.6070675	0.7521652	0.6152852	0.6174432	0.676544	0.5670366	0.5792656	0.572715	0.5909695	0.6698359	0.6189528	0.6260883	0.7904543	0.7263678	0.5917278	0.5890578	0.7331027	0.8106821	0.8112246	0.7849445	0.6918506	0.6790086	0.7425407	0.7386497	0.7339637	0.7375642	0.6734724	0.6838904	0.7724345	0.6945798	0.806781	0.7599901	0.6919193	0.7195045	0.7783156	0.5778315	0.6935751	0.7868892	0.5908283	0.63048	0.5642416	0.5626391	0.5430591	0.5568625	0.6312623	0.708564	0.5988859	0.6314498	0.5957423	0.6910995	0.5642063	0.6519919	0.6807817	0.7581813	0.7491744	0.7589662	0.7856359	0.09132759	0.4086724	0.4086724	0.09132759	9.196796	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6154405	0.6362763	0.7315044	0.5757951	0.8133646	0.7749532	0.745027	0.6388115	0.8001975	0.5249465	0.6307165	0.7564337	0.5468846	0.6347719	0.502295	0.6261882	0.4714832	0.6146351	0.49909	0.7634346	0.5440785	0.6536933	0.5040631	0.6874215	0.4336349	0.6947776	0.6092062	0.7523572	0.7343435	0.7640053	0.7539271	0.8173448	0.4702397	0.5592384	1.002269	0.3055353	1.472022	1.236494	1.072263	0.5702094	1.387529	0.099869	0.535292	1.133225	0.188091	0.5527436	0.009180109	0.5158983	-0.114191	0.4668379	-0.003639891	1.171603	0.1767727	0.6353136	0.01625265	0.7880918	-0.267036	0.8225511	0.4439767	1.111224	1.016773	1.174766	1.119668	1.498461	3.762222	3.486597	4.127419	3.230136	4.612246	4.101566	4.001798	3.581738	4.385029	2.297621	3.653856	4.207707	3.007617	3.304862	2.817963	3.304965	2.726768	3.340564	2.77901	3.703333	3.297504	3.335157	2.81896	3.724359	2.992243	3.763981	3.32381	4.117605	4.089407	4.184414	4.167087	4.542074	0.0913276	0.408672	0.408672	0.0913276	0.4454686	1.702336
85000	-32511.58	-32479.36	-32.22446	0.9803409	0.7992402	0.7853179	0.7903669	0.8116794	0.5786079	0.5469109	0.5981028	0.6053618	0.7536244	0.6284818	0.6306398	0.6838155	0.5562323	0.5684613	0.577539	0.5957935	0.6627004	0.6181282	0.6252637	0.7862107	0.7385149	0.5926361	0.5899661	0.7274953	0.8140878	0.8146303	0.7897674	0.6920506	0.6792086	0.7611958	0.7573048	0.7242967	0.7278972	0.6565083	0.6952484	0.7695108	0.6991533	0.8134972	0.7682187	0.6911348	0.7162399	0.7803907	0.590887	0.7054546	0.7898008	0.5828681	0.6347202	0.5804413	0.5845618	0.5395263	0.574681	0.6375657	0.7054981	0.6132601	0.6275279	0.5954957	0.6728631	0.5463012	0.6271967	0.6767749	0.7521878	0.7436602	0.7566925	0.7936278	0.08814842	0.4118516	0.4118516	0.08814842	9.196796	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.5961064	0.6735866	0.7169103	0.5761952	0.8221113	0.7817647	0.7546728	0.6275967	0.8048831	0.5267633	0.6550108	0.7558984	0.5452353	0.6205008	0.511943	0.6489395	0.4498746	0.6291781	0.520184	0.7549475	0.5704715	0.6560487	0.5006516	0.6903398	0.4372159	0.6553864	0.599007	0.7545429	0.7374878	0.7498327	0.7635523	0.8237032	0.3892677	0.7244517	0.9291869	0.3071735	1.530718	1.27598	1.123692	0.5219203	1.417098	0.1071555	0.6411385	1.130322	0.1814374	0.4916745	0.04778116	0.614381	-0.2011773	0.5286923	0.08077992	1.125176	0.2837753	0.6457349	0.00260634	0.8017084	-0.252469	0.6428014	0.4013295	1.12299	1.032952	1.09772	1.172255	1.541641	3.157586	3.667999	3.804673	3.230136	4.380841	4.030009	4.133147	3.813025	4.509531	2.319104	3.686291	4.357446	2.939407	3.304862	2.869665	3.201873	2.392392	3.386319	2.721525	3.79429	3.322093	3.554517	2.742703	3.775904	3.096476	3.799009	3.481307	4.164236	3.872907	4.124247	4.236997	4.630691	0.0881484	0.411852	0.411852	0.0881484	0.4567226	1.525777
85010	-32496.6	-32474.43	-22.17093	1.002985	0.7948868	0.7791356	0.7841846	0.8196439	0.5949268	0.5632298	0.6022697	0.6095287	0.7439265	0.6370629	0.6392209	0.6850288	0.5650323	0.5772613	0.577773	0.5960275	0.669495	0.6134793	0.6206148	0.7747782	0.7383601	0.5921142	0.5894442	0.7392136	0.8160782	0.8166207	0.7914608	0.686786	0.673944	0.7410145	0.7371235	0.7251885	0.728789	0.6612045	0.6788715	0.7760595	0.6966329	0.8179432	0.7719025	0.7045463	0.7296598	0.7977342	0.5902102	0.7209415	0.8065678	0.5850138	0.6402292	0.5793897	0.5605688	0.5495396	0.5531868	0.6034258	0.681596	0.6093717	0.6164683	0.5899647	0.6710118	0.5704667	0.6364534	0.6861495	0.7620336	0.7393593	0.7542205	0.7903997	0.08702313	0.4129769	0.4129769	0.08702313	9.196796	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.5978899	0.6332239	0.7245191	0.565666	0.8275999	0.7857453	0.7580596	0.6510331	0.8082866	0.5257193	0.6547011	0.7871818	0.5359377	0.6340899	0.512411	0.6463685	0.4674747	0.6316046	0.4747691	0.7320825	0.5876339	0.6311096	0.5089854	0.6709439	0.4698537	0.6710797	0.6018271	0.7704719	0.7251233	0.7535953	0.7548457	0.8259537	0.3966809	0.5460726	0.9669898	0.2641898	1.568712	1.299467	1.14207	0.6235835	1.438915	0.1029682	0.6397684	1.308021	0.1439989	0.5498033	0.0496541	0.6031145	-0.1302854	0.5391067	-0.1010094	1.005214	0.3541926	0.5369798	0.03594555	0.7124573	-0.1207317	0.7130725	0.4130838	1.210978	0.9700189	1.11788	1.124625	1.557218	3.366018	3.327845	3.781284	3.164074	4.300178	4.162793	3.844648	3.490163	4.30619	2.505541	3.382284	4.078	3.010002	3.376153	2.822341	3.382251	2.665119	3.43819	2.749422	3.79429	3.610458	3.467268	2.761131	3.650114	3.079274	3.739045	3.385656	4.155644	4.051016	4.094768	4.13743	4.567676	0.0870231	0.412977	0.412977	0.0870231	0.4446392	1.812025
85020	-32505.84	-32480.73	-25.10484	1.002985	0.7839633	0.7870958	0.7921448	0.8179364	0.6022723	0.5705753	0.5802872	0.5875462	0.748918	0.6351302	0.6372882	0.6762844	0.5761533	0.5883823	0.5729196	0.5911741	0.672348	0.6018292	0.6089647	0.7812335	0.7355879	0.5788563	0.5761863	0.7468626	0.8134626	0.8140051	0.8005026	0.6852686	0.6724266	0.7456143	0.7417233	0.7279992	0.7315997	0.6629267	0.6823828	0.7662837	0.6864283	0.8045409	0.7783287	0.7212372	0.7325939	0.7977371	0.5741801	0.7228872	0.8157023	0.5762167	0.6415262	0.5729804	0.5594475	0.5519162	0.5448771	0.6103157	0.6813149	0.6007027	0.6301766	0.5729737	0.6739957	0.5758045	0.6548904	0.7048865	0.7531862	0.7401795	0.7361571	0.7838928	0.08260651	0.4173935	0.4173935	0.08260651	9.088518	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6035114	0.6424235	0.722342	0.5626313	0.8102253	0.7805142	0.7761432	0.6663312	0.7988566	0.4992036	0.6491567	0.7966177	0.5126375	0.639796	0.5027043	0.6432565	0.4897166	0.6141157	0.4756385	0.7449929	0.5837685	0.6176369	0.4650205	0.6809269	0.4845445	0.6670645	0.6427163	0.7670568	0.7410435	0.7393155	0.7329986	0.834787	0.4201178	0.5858985	0.9561085	0.251848	1.451475	1.268665	1.243331	0.6916379	1.379163	-0.003185675	0.6153345	1.365287	0.05056059	0.5744789	0.01081729	0.5895264	-0.04113921	0.4646459	-0.09752316	1.072083	0.3382627	0.4795302	-0.140147	0.7580348	-0.06184161	0.694938	0.5871733	1.191766	1.051399	1.042414	1.00989	1.619941	3.388001	3.489145	3.76879	3.21866	4.133177	4.24825	4.289506	3.391274	4.117487	2.248778	3.45345	4.22889	2.995131	3.376153	2.842252	3.47115	2.799076	3.254718	2.807219	3.991651	3.3141	3.37796	2.819927	3.896276	3.024722	3.540856	3.582296	4.133724	3.889995	3.988131	3.905508	4.479327	0.0826065	0.417393	0.417393	0.0826065	0.4981476	1.812025
85030	-32494.95	-32475.92	-19.03885	1.054432	0.7880618	0.7828246	0.7878736	0.8104566	0.612682	0.580985	0.5735221	0.5807811	0.7460494	0.6439822	0.6461402	0.6617783	0.5878623	0.6000913	0.5766201	0.5948746	0.6729712	0.612365	0.6195005	0.7805989	0.7510364	0.5787253	0.5760553	0.7536447	0.8114287	0.8119712	0.7942701	0.6903902	0.6775482	0.7390156	0.7351246	0.7301206	0.7337211	0.6716392	0.6823751	0.7686161	0.6872913	0.8081704	0.7700623	0.7217868	0.7472641	0.8101218	0.5894976	0.7428322	0.8209411	0.5873757	0.6497619	0.5842932	0.5767733	0.5491191	0.5400845	0.6193946	0.6767057	0.60558	0.6377415	0.5633401	0.6640412	0.5791282	0.659344	0.7089464	0.7466682	0.7368703	0.7412174	0.7887335	0.08186426	0.4181357	0.4181357	0.08186426	9.088518	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6077543	0.6292261	0.7355241	0.5728745	0.8017081	0.7764465	0.7636782	0.6798955	0.8146328	0.4989415	0.6800537	0.8056107	0.533709	0.6410425	0.5101052	0.6584812	0.5131346	0.5851036	0.4950654	0.7437239	0.6014725	0.6096875	0.4514902	0.6751899	0.505364	0.6528924	0.6657956	0.7520972	0.7325012	0.7412393	0.7411956	0.8362715	0.4378821	0.5288983	1.022833	0.2935886	1.397004	1.245077	1.172952	0.7532914	1.480399	-0.00423386	0.7540188	1.421738	0.1350408	0.5798917	0.04042632	0.6565333	0.05255052	0.34376	-0.01973903	1.065414	0.4116043	0.4459987	-0.1946513	0.7317533	0.02145663	0.6317776	0.68923	1.109829	1.00735	1.05242	1.052192	1.630744	3.370851	3.365014	3.790265	3.435634	4.133177	4.162825	3.946544	3.576241	4.117487	2.50128	3.661776	4.22889	3.009589	3.333821	2.906314	3.323548	2.713934	3.254718	2.804931	3.94318	3.8236	3.429369	2.713049	3.662174	3.191615	3.599669	3.640865	4.025879	3.94759	3.994139	3.977089	4.491401	0.0818643	0.418136	0.418136	0.0818643	0.3783317	1.849974
85040	-32509.67	-32485.5	-24.16685	1.02176	0.7868691	0.7850197	0.7900687	0.8091642	0.6035687	0.5718717	0.5685056	0.5757646	0.7324457	0.6340606	0.6362186	0.655146	0.5773294	0.5895584	0.5826965	0.600951	0.6560728	0.6231764	0.6303119	0.7930825	0.751407	0.5897802	0.5871102	0.7514027	0.8122394	0.8127819	0.7906836	0.6887531	0.6759111	0.7400346	0.7361436	0.7306116	0.7342121	0.678413	0.6896769	0.769768	0.6805232	0.8005914	0.7672864	0.7159583	0.742574	0.8127026	0.6009232	0.7482319	0.8253828	0.5812887	0.6429638	0.60047	0.6023334	0.531954	0.548912	0.6473379	0.7011355	0.6076046	0.6492068	0.5447197	0.6442607	0.5638383	0.6526864	0.707173	0.7507947	0.7444842	0.7454436	0.7869536	0.08245155	0.4175484	0.4175484	0.08245155	9.088518	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6087362	0.6312641	0.7480897	0.5696001	0.7914462	0.7780677	0.7565051	0.6754115	0.8097365	0.5210514	0.6807951	0.8156687	0.5553318	0.6072456	0.522258	0.6786819	0.4920689	0.5718391	0.5259849	0.768691	0.5816292	0.63358	0.4414572	0.6479823	0.4871374	0.6405391	0.6648336	0.7495124	0.7368914	0.7520771	0.7388102	0.8350969	0.4420031	0.5376437	1.08845	0.2802199	1.333665	1.254441	1.133614	0.7327638	1.448299	0.08425525	0.757428	1.487274	0.2222375	0.435749	0.08909108	0.7477209	-0.0317271	0.2893585	0.1040333	1.200934	0.3294649	0.5476059	-0.2352502	0.6101819	-0.05146183	0.5777048	0.6849096	1.096013	1.029874	1.109721	1.039794	1.62219	3.586602	3.643015	4.119787	3.206563	4.235073	4.131419	4.015539	3.856692	4.422391	2.319043	3.341241	4.22889	3.048447	3.138247	3.094565	3.47666	3.012333	3.124698	2.808513	3.78074	3.681722	3.369177	2.653662	3.413516	2.837063	3.414366	3.551837	3.909281	3.924361	3.994139	3.977089	4.491401	0.0824516	0.417548	0.417548	0.0824516	0.561776	1.757266
85050	-32509.72	-32480.09	-29.62569	1.02176	0.781823	0.7869676	0.7920166	0.8172906	0.6108837	0.5791867	0.5635907	0.5708497	0.7352339	0.6300575	0.6322155	0.665062	0.5864255	0.5986545	0.5757427	0.5939972	0.6507811	0.6222	0.6293355	0.7868048	0.7462031	0.5736477	0.5709777	0.7500286	0.8157624	0.8163049	0.7915969	0.6848514	0.6720094	0.741869	0.737978	0.7356715	0.739272	0.6846075	0.692646	0.7657275	0.6714463	0.7960873	0.7717228	0.7154975	0.741871	0.8059923	0.5795868	0.7356466	0.8168199	0.5750206	0.6353219	0.591166	0.6010221	0.5509659	0.5598668	0.6420991	0.6962991	0.6050428	0.6568317	0.5425931	0.6543204	0.5784247	0.6661413	0.7214829	0.7493194	0.7368305	0.7307958	0.7807259	0.08363308	0.4163669	0.4163669	0.08363308	9.192118	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.618856	0.634933	0.7503591	0.5617967	0.7810959	0.7851138	0.7583317	0.6726633	0.8110786	0.4887863	0.6703873	0.8009059	0.5533789	0.5966622	0.5083504	0.6739816	0.5102609	0.5916709	0.5280627	0.7561355	0.5736229	0.6364627	0.4316273	0.6535589	0.5017673	0.655082	0.6772007	0.7657651	0.7407872	0.7328737	0.7287179	0.8327338	0.4846954	0.5534386	1.100528	0.2484573	1.272064	1.29572	1.143555	0.7202555	1.457034	-0.04486227	0.7099372	1.391966	0.2143324	0.3915767	0.03340477	0.7262489	0.04104939	0.3708771	0.1123687	1.131608	0.2966482	0.5600439	-0.2752149	0.6347198	0.007069359	0.6414537	0.7409369	1.184551	1.050064	1.009252	0.9881275	1.605128	3.552925	3.431323	4.153531	3.565358	4.312335	4.273023	4.013132	3.833398	4.410549	2.296386	3.900754	4.22889	2.811677	3.101074	3.252082	3.512132	2.578513	3.221393	3.049518	3.85066	3.694056	3.375093	2.550213	3.407042	3.240173	3.529302	3.551837	4.012622	4.130314	3.943884	4.018642	4.543775	0.0836331	0.416367	0.416367	0.0836331	0.6069695	1.828477
85060	-32517.8	-32482.3	-35.50477	0.9993651	0.7893365	0.7915838	0.7966328	0.8238495	0.5975527	0.5658557	0.5651076	0.5723666	0.7405832	0.6355133	0.6376713	0.6689109	0.5842403	0.5964693	0.5738636	0.5921181	0.6520091	0.6293216	0.6364571	0.7804468	0.7528331	0.5598649	0.5571949	0.7611524	0.8114022	0.8119447	0.7742318	0.6931867	0.6803447	0.7494416	0.7455506	0.7392935	0.742894	0.6818858	0.6938749	0.7595906	0.6799885	0.7902864	0.7499975	0.7092563	0.746987	0.7869431	0.572434	0.7292351	0.8040837	0.5833701	0.6365595	0.5892965	0.5853769	0.5526297	0.5480609	0.6200862	0.6839483	0.6045059	0.6478469	0.5494593	0.6532782	0.5587021	0.6567578	0.7250499	0.7570212	0.7425895	0.7394521	0.7885447	0.08332783	0.4166722	0.4166722	0.08332783	9.192118	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6260999	0.6500781	0.7376717	0.5784675	0.7815095	0.7763934	0.7236017	0.6949108	0.7990632	0.4612207	0.6836472	0.774823	0.5676221	0.5991182	0.5045923	0.6740008	0.5058906	0.5993689	0.4967529	0.7434195	0.5845346	0.6244772	0.4346611	0.6642575	0.4751054	0.6422989	0.6712167	0.7788831	0.7500196	0.7351593	0.743745	0.8333443	0.5155213	0.6193825	1.033902	0.3164854	1.274485	1.244771	0.9623981	0.8231794	1.38045	-0.1554292	0.770584	1.235748	0.272156	0.4017921	0.01836954	0.7263364	0.02356338	0.402836	-0.01298845	1.063818	0.3414166	0.5085954	-0.2628587	0.6823253	-0.09966098	0.5853559	0.7136931	1.259169	1.098717	1.020959	1.065525	1.609517	3.354086	3.725076	4.041114	3.426155	3.981325	4.230649	4.063619	3.879365	4.362044	2.613082	3.742307	4.262149	3.031686	3.146922	3.043255	3.662119	2.86569	3.424461	3.05612	4.033459	3.135942	3.190586	2.490763	3.592648	3.369975	3.675915	3.513295	3.952795	4.193244	3.945113	4.156659	4.638012	0.0833278	0.416672	0.416672	0.0833278	0.7144262	1.831063
85070	-32514.44	-32481.69	-32.74488	0.9524929	0.7970485	0.7930032	0.7980522	0.8130033	0.5996433	0.5679463	0.557578	0.564837	0.7420134	0.6484438	0.6506018	0.6824873	0.5786966	0.5909256	0.5634755	0.58173	0.6426013	0.6450551	0.6521906	0.7725417	0.7531145	0.5589613	0.5562913	0.757194	0.8068972	0.8074397	0.7680897	0.6882482	0.6754062	0.7472935	0.7434025	0.7583985	0.761999	0.6990646	0.6898006	0.7563153	0.6737009	0.7885678	0.7393504	0.6991556	0.742659	0.7781944	0.5718117	0.7211373	0.7883107	0.5896959	0.6138941	0.5656508	0.5727474	0.5606624	0.5622654	0.6128092	0.6847196	0.6261127	0.6424854	0.5433599	0.6695558	0.5756402	0.6575674	0.7001657	0.7441938	0.7420277	0.745183	0.7888629	0.09072162	0.4092784	0.4092784	0.09072162	9.192118	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6643101	0.645782	0.7338192	0.5685904	0.7788115	0.7673834	0.7113173	0.6869939	0.798324	0.4594135	0.68421	0.7580647	0.5990893	0.5803026	0.483816	0.6474856	0.4948032	0.6265217	0.4980092	0.7276093	0.6103955	0.6418298	0.419602	0.6671178	0.4792867	0.6719937	0.643141	0.7571905	0.7528585	0.731197	0.759169	0.8185568	0.6825611	0.6005496	1.014087	0.2761022	1.258754	1.193595	0.9017904	0.7861029	1.375852	-0.162704	0.7731872	1.142099	0.4016718	0.3240155	-0.06475862	0.6080049	-0.02078784	0.5173233	-0.0079634	0.9825269	0.4489751	0.583315	-0.3244072	0.6951782	-0.08290069	0.7172164	0.5890231	1.137338	1.113916	1.000704	1.148129	1.5066	3.260446	3.26612	3.872286	3.335935	4.288881	4.170554	3.936777	3.932719	4.443274	2.58113	3.6553	4.22557	3.227373	3.226798	2.889376	3.301811	2.715615	3.540933	3.031629	3.811924	3.655693	3.281917	2.45272	3.767931	3.167213	3.620635	3.52071	4.110489	4.053886	4.115468	4.282373	4.629909	0.0907216	0.409278	0.409278	0.0907216	0.5448363	1.966746
